,Country,HDPE[kg/hr],LDPE[kg/hr],PP[kg/hr],PS[kg/hr],HEATER_T,pyro_EAC,pyro_TPC,pyro_REV_SMR,pyro_REV_NG,SMR_EAC,SMR_TPC,SMR_REV,SMRCCU_EAC,SMRCCU_TPC,SMRCCU_REV,WFGD_EAC,WFGD_TPC,WFGD_REV,Path1_EAC,Path1_TPC,Path1_REV,Path2_EAC,Path2_TPC,Path2_REV,Path3_EAC,Path3_TPC,Path3_REV,Path4_EAC,Path4_TPC,Path4_REV,Path5_EAC,Path5_TPC,Path5_REV,Path6_EAC,Path6_TPC,Path6_REV
60,USA,86,170,66,66,500,355623.995,2729504.997,1167335.087,1354902.543,229953.0696,1292515.781,145898.813,12153.49272,50356.65681,11547.2945,108151.7826,27461.9691,951.7715923,705882.3399199999,4099839.40391,1325732.9660923001,693728.8472,4049482.7471,1314185.6715923,597730.5573199999,4072377.43481,1324781.1945000002,585577.0645999999,4022020.778,1313233.9000000001,463775.77760000003,2756966.9661,1355854.3145923,355623.995,2729504.997,1354902.543
61,USA,86,170,66,66,550,355675.5667,2768545.404,1248701.731,1457052.137,247147.6741,1434398.943,162068.3345,13356.25287,55906.29386,12828.05764,243793.1773,79197.37281,3675.983776,859972.67097,4338048.013669999,1427274.1069160001,846616.4181,4282141.71981,1414446.0492760001,616179.49367,4258850.64086,1423598.12314,602823.2408,4202944.347,1410770.0655,599468.7440000001,2847742.77681,1460728.1207760002,355675.5667,2768545.404,1457052.137
62,USA,86,170,66,66,600,355722.7355,2925004.582,1348986.75,1574260.63,260810.0783,1550017.267,175223.3425,14358.99204,60453.68573,13866.70387,343012.1199,126224.9588,6519.877273,973903.9257400001,4661700.49353,1544596.6736430002,959544.9336999999,4601246.8078,1530729.969773,630891.80584,4535475.5347299995,1538076.79637,616532.8138,4475021.848999999,1524210.0925,698734.8554,3051229.5408,1580780.507273,355722.7355,2925004.582,1574260.63
63,USA,86,170,66,66,650,355770.8009,3088093.214,1455401.023,1693652.628,271117.9656,1638523.85,185322.3448,15140.83484,63919.62649,14667.2244,428369.7386,172172.1813,9443.609778,1070399.3399399999,4962708.87179,1664834.201978,1055258.5051,4898789.2453000005,1650166.9775780002,642029.6013399999,4790536.69049,1655390.5922,626888.7664999999,4726617.064,1640723.3678000001,784140.5395,3260265.3953,1703096.237778,355770.8009,3088093.214,1693652.628
64,USA,86,170,66,66,700,355813.7365,3247904.519,1477468.332,1717907.407,272843.7842,1653389.526,187028.9775,15272.93201,64494.71193,14803.75011,505902.8958,217972.1107,12458.60347,1149833.34851,5183760.86763,1691759.6630799999,1134560.4165,5119266.1557,1676955.91297,643930.45271,4965788.75693,1679301.0596099999,628657.5207,4901294.045,1664497.3095,861716.6322999999,3465876.6297,1730366.0104699999,355813.7365,3247904.519,1717907.407
65,USA,86,170,66,66,750,355854.1007,3413002.336,1458558.867,1695471.741,270063.3481,1629336.909,184285.6032,15058.03792,63551.23988,14586.47297,578312.5324,264042.313,15567.70351,1219288.01912,5369932.79788,1672998.64668,1204229.9812,5306381.558,1658412.17371,640975.48672,5105890.48488,1657430.94317,625917.4488,5042339.245,1642844.4702,934166.6331,3677044.649,1711039.4445099998,355854.1007,3413002.336,1695471.741
66,USA,86,170,66,66,800,355897.1515,3589226.058,1445737.722,1678365.137,266671.0328,1600097.845,180952.0052,14798.37014,62403.87697,14322.58518,647078.0477,310578.9741,18779.09722,1284444.60214,5562306.75407,1659791.4096000001,1269646.2319999998,5499902.8771,1645468.8244200002,637366.55444,5251727.77997,1641012.31238,622568.1843,5189323.903,1626689.7272,1002975.1991999999,3899805.0321000004,1697144.2342200002,355897.1515,3589226.058,1678365.137
67,USA,86,170,66,66,850,355942.8817,3775713.453,1437230.753,1665179.742,262950.1796,1568175.069,177312.7037,14516.82509,61151.63475,14034.49224,713129.4748,357743.1615,22090.85795,1346539.36119,5762783.3182500005,1650668.8068900001,1332022.5361,5701631.6835,1636634.31465,633409.88639,5405040.15675,1628577.94894,618893.0613,5343888.522,1614543.4567,1069072.3565,4133456.6145,1687270.5999500002,355942.8817,3775713.453,1665179.742
68,USA,86,170,66,66,900,355994.2513,3971760.675,1431952.924,1655087.17,259101.1067,1535318.275,173567.431,14229.03085,59863.06626,13738.03004,777107.6448,405731.9148,25485.2117,1406432.03365,5972673.931059999,1644743.5967400004,1392203.0028,5912810.8648,1631005.5667000003,629324.38885,5566942.016259999,1619258.3850400003,615095.358,5507078.949999999,1605520.3550000002,1133101.8961,4377492.5898,1680572.3817,355994.2513,3971760.675,1655087.17
69,USA,86,170,66,66,950,356050.083,4176758.465,1428829.995,1647153.161,255234.0089,1502482.744,169825.0482,13943.31244,58575.68262,13441.8081,839405.5615,454468.9454,28988.59882,1464632.96584,6192285.8370199995,1641085.4501200002,1450689.6534,6133710.154399999,1627643.6420200001,625227.40434,5737816.89162,1612096.8513000002,611284.0919,5679241.209,1598655.0432000002,1195455.6445,4631227.4103999995,1676141.75982,356050.083,4176758.465,1647153.161
70,USA,86,170,66,66,1000,356111.7231,4390220.604,1427175.27,1640784.281,251423.6216,1470305.087,166158.0898,13665.03076,57314.4361,13151.56429,900360.8915,504093.5616,32584.50962,1521561.2669600002,6421933.6887,1639069.4337099998,1507896.2362000002,6364619.2526,1625917.86942,621200.37546,5917840.1271,1606484.9240899999,607535.3447,5860525.691000001,1593333.3598,1256472.6146,4894314.1656,1673368.7906199999,356111.7231,4390220.604,1640784.281
71,USA,86,170,66,66,1050,356188.7619,4611786.866,1427003.494,1636090.99,247748.4105,1439438.797,162641.0087,13399.57473,56104.89158,12873.1923,960217.2075,554631.7639,36274.9335,1577553.95463,6661962.31848,1638792.6285,1564154.3799,6605857.4269,1625919.4362,617336.74713,6107330.55458,1602517.695,603937.1724,6051225.663000001,1589644.5027,1316405.9694,5166418.6299,1672365.9235,356188.7619,4611786.866,1636090.99
72,USA,86,170,66,66,1100,356279.6525,4841092.634,1427456.523,1632204.508,244201.4567,1409811.915,159265.4996,13146.05747,54944.23291,12606.02506,1019156.704,606434.7145,39988.32675,1632783.87067,6912283.496409999,1639316.37441,1619637.8132000002,6857339.263499999,1626710.34935,613627.1666700001,6305848.781909999,1599328.04766,600481.1092000001,6250904.549,1586722.0226,1375436.3565,5447527.348499999,1672192.83475,356279.6525,4841092.634,1632204.508
73,USA,86,170,66,66,1150,356397.9022,5077888.751,1428544.141,1629169.524,240813.2661,1381662.896,156058.7257,12906.26706,53841.7277,12352.21654,1077278.872,658515.4631,43943.6128,1687396.30736,7171908.8378,1640898.69604,1674490.0403,7118067.1101,1628546.4795000001,610117.43536,6513393.3747,1596955.08324,597211.1683,6459551.647,1584602.8667000001,1433676.7741999999,5736404.2141,1673113.1368,356397.9022,5077888.751,1629169.524
74,USA,86,170,66,66,1200,356561.6222,5321939.849,1429855.249,1626561.324,237574.7971,1354899.28,153010.083,12679.19144,52793.73162,12110.92308,1134768.558,711893.1403,47922.6498,1741584.1687399999,7441526.0009200005,1642898.9048800003,1728904.9773,7388732.269300001,1630787.9818000002,606815.6107399999,6729632.86062,1594976.2550800003,594136.4193,6676839.129000001,1582865.3320000002,1491330.1801999998,6033832.9893000005,1674483.9738,356561.6222,5321939.849,1626561.324
