,Country,HDPE[kg/hr],LDPE[kg/hr],PP[kg/hr],PS[kg/hr],HEATER_T,pyro_EAC,pyro_TPC,pyro_REV_SMR,pyro_REV_NG,SMR_EAC,SMR_TPC,SMR_REV,SMRCCU_EAC,SMRCCU_TPC,SMRCCU_REV,WFGD_EAC,WFGD_TPC,WFGD_REV,Path1_EAC,Path1_TPC,Path1_REV,Path2_EAC,Path2_TPC,Path2_REV,Path3_EAC,Path3_TPC,Path3_REV,Path4_EAC,Path4_TPC,Path4_REV,Path5_EAC,Path5_TPC,Path5_REV,Path6_EAC,Path6_TPC,Path6_REV
61,USA,86,170,66,66,550,355675.5667,2768545.404,1249555.829,1457906.234,247147.6741,1434398.943,474049.8784,13356.25287,55906.29386,12828.05764,243793.1773,79197.37281,3675.983776,859972.67097,4338048.013669999,1740109.748816,846616.4181,4282141.71981,1727281.691176,616179.49367,4258850.64086,1736433.76504,602823.2408,4202944.347,1723605.7074,599468.7440000001,2847742.77681,1461582.217776,355675.5667,2768545.404,1457906.234
62,USA,86,170,66,66,600,355722.7355,2925004.582,1350096.95,1575370.831,260810.0783,1550017.267,512528.2768,14358.99204,60453.68573,13866.70387,343012.1199,126224.9588,6519.877273,973903.9257400001,4661700.49353,1883011.807943,959544.9336999999,4601246.8078,1869145.104073,630891.80584,4535475.5347299995,1876491.93067,616532.8138,4475021.848999999,1862625.2267999998,698734.8554,3051229.5408,1581890.708273,355722.7355,2925004.582,1575370.831
63,USA,86,170,66,66,650,355770.8009,3088093.214,1456790.708,1695042.313,271117.9656,1638523.85,542067.8585,15140.83484,63919.62649,14667.2244,428369.7386,172172.1813,9443.609778,1070399.3399399999,4962708.87179,2022969.4006780002,1055258.5051,4898789.2453000005,2008302.1762780002,642029.6013399999,4790536.69049,2013525.7909000001,626888.7664999999,4726617.064,1998858.5665000002,784140.5395,3260265.3953,1704485.9227780001,355770.8009,3088093.214,1695042.313
64,USA,86,170,66,66,700,355813.7365,3247904.519,1478860.358,1719299.434,272843.7842,1653389.526,547059.7592,15272.93201,64494.71193,14803.75011,505902.8958,217972.1107,12458.60347,1149833.34851,5183760.86763,2053182.4707799999,1134560.4165,5119266.1557,2038378.72067,643930.45271,4965788.75693,2040723.86731,628657.5207,4901294.045,2025920.1172,861716.6322999999,3465876.6297,1731758.0374699999,355813.7365,3247904.519,1719299.434
65,USA,86,170,66,66,750,355854.1007,3413002.336,1459822.055,1696734.929,270063.3481,1629336.909,539035.3894,15058.03792,63551.23988,14586.47297,578312.5324,264042.313,15567.70351,1219288.01912,5369932.79788,2029011.6208799998,1204229.9812,5306381.558,2014425.1479099998,640975.48672,5105890.48488,2013443.91737,625917.4488,5042339.245,1998857.4444,934166.6331,3677044.649,1712302.63251,355854.1007,3413002.336,1696734.929
66,USA,86,170,66,66,800,355897.1515,3589226.058,1446899.121,1679526.536,266671.0328,1600097.845,529284.6152,14798.37014,62403.87697,14322.58518,647078.0477,310578.9741,18779.09722,1284444.60214,5562306.75407,2009285.4186000002,1269646.2319999998,5499902.8771,1994962.8334200003,637366.55444,5251727.77997,1990506.32138,622568.1843,5189323.903,1976183.7362000002,1002975.1991999999,3899805.0321000004,1698305.6332200002,355897.1515,3589226.058,1679526.536
67,USA,86,170,66,66,850,355942.8817,3775713.453,1438309.774,1666258.763,262950.1796,1568175.069,518639.6583,14516.82509,61151.63475,14034.49224,713129.4748,357743.1615,22090.85795,1346539.36119,5762783.3182500005,1993074.7824900001,1332022.5361,5701631.6835,1979040.29025,633409.88639,5405040.15675,1970983.92454,618893.0613,5343888.522,1956949.4323,1069072.3565,4133456.6145,1688349.6209500001,355942.8817,3775713.453,1666258.763
68,USA,86,170,66,66,900,355994.2513,3971760.675,1432964.342,1656098.588,259101.1067,1535318.275,507684.7356,14229.03085,59863.06626,13738.03004,777107.6448,405731.9148,25485.2117,1406432.03365,5972673.931059999,1979872.3193400002,1392203.0028,5912810.8648,1966134.2893,629324.38885,5566942.016259999,1954387.10764,615095.358,5507078.949999999,1940649.0776,1133101.8961,4377492.5898,1681583.7997,355994.2513,3971760.675,1656098.588
69,USA,86,170,66,66,950,356050.083,4176758.465,1429784.742,1648107.908,255234.0089,1502482.744,496738.2661,13943.31244,58575.68262,13441.8081,839405.5615,454468.9454,28988.59882,1464632.96584,6192285.8370199995,1968953.4150200002,1450689.6534,6133710.154399999,1955511.6069200002,625227.40434,5737816.89162,1939964.8162000002,611284.0919,5679241.209,1926523.0081000002,1195455.6445,4631227.4103999995,1677096.50682,356050.083,4176758.465,1648107.908
70,USA,86,170,66,66,1000,356111.7231,4390220.604,1428081.763,1641690.773,251423.6216,1470305.087,486012.4125,13665.03076,57314.4361,13151.56429,900360.8915,504093.5616,32584.50962,1521561.2669600002,6421933.6887,1959830.2494099997,1507896.2362000002,6364619.2526,1946678.6851199998,621200.37546,5917840.1271,1927245.7397899998,607535.3447,5860525.691000001,1914094.1755,1256472.6146,4894314.1656,1674275.28262,356111.7231,4390220.604,1641690.773
71,USA,86,170,66,66,1050,356188.7619,4611786.866,1427869.169,1636956.665,247748.4105,1439438.797,475724.9505,13399.57473,56104.89158,12873.1923,960217.2075,554631.7639,36274.9335,1577553.95463,6661962.31848,1952742.2453,1564154.3799,6605857.4269,1939869.053,617336.74713,6107330.55458,1916467.3118,603937.1724,6051225.663000001,1903594.1195,1316405.9694,5166418.6299,1673231.5985,356188.7619,4611786.866,1636956.665
72,USA,86,170,66,66,1100,356279.6525,4841092.634,1428286.545,1633034.53,244201.4567,1409811.915,465851.5863,13146.05747,54944.23291,12606.02506,1019156.704,606434.7145,39988.32675,1632783.87067,6912283.496409999,1946732.48311,1619637.8132000002,6857339.263499999,1934126.45805,613627.1666700001,6305848.781909999,1906744.15636,600481.1092000001,6250904.549,1894138.1313,1375436.3565,5447527.348499999,1673022.85675,356279.6525,4841092.634,1633034.53
73,USA,86,170,66,66,1150,356397.9022,5077888.751,1429343.074,1629968.457,240813.2661,1381662.896,456471.7726,12906.26706,53841.7277,12352.21654,1077278.872,658515.4631,43943.6128,1687396.30736,7171908.8378,1942110.67594,1674490.0403,7118067.1101,1929758.4594,610117.43536,6513393.3747,1898167.06314,597211.1683,6459551.647,1885814.8466,1433676.7741999999,5736404.2141,1673912.0698,356397.9022,5077888.751,1629968.457
74,USA,86,170,66,66,1200,356561.6222,5321939.849,1430626.514,1627332.59,237574.7971,1354899.28,447554.4929,12679.19144,52793.73162,12110.92308,1134768.558,711893.1403,47922.6498,1741584.1687399999,7441526.0009200005,1938214.57978,1728904.9773,7388732.269300001,1926103.6567,606815.6107399999,6729632.86062,1890291.92998,594136.4193,6676839.129000001,1878181.0069,1491330.1801999998,6033832.9893000005,1675255.2398,356561.6222,5321939.849,1627332.59
